config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s
s1000_g1,24,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,3.4,1.70E+00,6.04E+10,5.80E+05,6.80E+03,3.90E+03,41538
s1000_g1,24,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,3.9,1.95E+00,7.00E+10,3.40E+05,6.70E+03,4.50E+03,42524
s1000_g1,24,49542066, -ksp_type bcgs -pc_type none ,KSPSolve,2,1.9,9.50E-01,1.21E+11,1.10E+06,6.70E+03,2.90E+04,14543
s1000_g1,24,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,2,4.9,2.45E+00,7.53E+10,3.80E+05,6.70E+03,7.50E+03,36699
s1000_g1,24,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,1.2,4.00E-01,1.73E+11,1.70E+06,6.80E+03,1.70E+04,33545
s1000_g1,24,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,2,1,5.00E-01,2.07E+11,6.60E+05,6.70E+03,1.70E+04,46503
s1000_g1,24,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,3.6,1.80E+00,2.25E+11,1.40E+06,6.80E+03,1.90E+04,14758
s1000_g1,24,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,4.8,2.40E+00,1.02E+11,8.30E+05,6.70E+03,1.10E+04,50462
s1000_g1,24,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,7.4,3.70E+00,1.57E+11,1.30E+06,6.70E+03,1.70E+04,50510
s1000_g1,768,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,2,1.1,5.50E-01,1.06E+10,4.10E+07,1.20E+03,2.80E+04,694296
s1000_g1,768,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,8.5,4.25E+00,6.44E+09,7.00E+07,1.20E+03,1.60E+04,557268
s1000_g1,768,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,2.6,1.30E+00,2.02E+09,1.30E+07,1.20E+03,8.50E+03,576145
s1000_g1,768,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.2,6.00E-01,9.65E+09,7.20E+07,1.20E+03,2.50E+04,593550
s1000_g1,768,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.1,5.50E-01,1.01E+10,3.90E+07,1.20E+03,2.60E+04,636924
s1000_g1,768,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,9.8,4.90E+00,6.72E+09,7.00E+07,1.60E+03,1.60E+04,508214
s1000_g1,768,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.2,6.00E-01,8.49E+09,9.10E+07,1.20E+03,2.10E+04,512615
s1000_g1,768,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,2.4,1.20E+00,2.11E+09,1.20E+07,1.20E+03,4.20E+03,639681
s1000_g1,768,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,4,2.00E+00,2.14E+09,3.50E+07,1.60E+03,7.90E+03,394235
s1000_g1,768,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,3.2,1.60E+00,2.30E+09,3.50E+07,1.60E+03,4.10E+03,529286
s1000_g1,768,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,3,1.50E+00,2.17E+09,3.50E+07,1.20E+03,4.00E+03,530432
s1000_g1,768,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,3,1.50E+00,2.13E+09,2.40E+07,1.20E+03,4.10E+03,525631
s1000_g1,768,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,3.1,1.55E+00,2.72E+09,1.60E+07,1.20E+03,5.50E+03,636353
s1000_g1,768,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,5.9,1.97E+00,4.54E+09,2.80E+07,1.20E+03,1.40E+04,570640
s1000_g1,768,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,7.5,2.50E+00,4.41E+09,7.00E+07,1.60E+03,1.20E+04,431050
s1000_g1,768,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,2,2.2,1.10E+00,2.02E+09,1.30E+07,1.20E+03,8.50E+03,682707
s1000_g1,768,49542066, -ksp_type bcgs -pc_type none ,KSPSolve,2,3.9,1.95E+00,4.30E+09,4.70E+07,1.20E+03,3.20E+04,798837
s1000_g1,768,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,9,3.00E+00,5.12E+09,8.50E+07,1.20E+03,1.50E+04,417867
s1000_g1,768,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,3.3,1.65E+00,2.13E+09,3.60E+07,1.20E+03,8.20E+03,475450
s1000_g1,768,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,7,3.50E+00,3.68E+09,3.60E+07,1.20E+03,1.20E+04,390347
s1000_g1,768,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,6,3.00E+00,4.02E+09,4.00E+07,1.20E+03,1.40E+04,496449
s1000_g1,192,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,2.9,9.67E-01,1.58E+10,5.90E+06,2.30E+03,1.20E+04,102472
s1000_g1,192,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,4.3,1.43E+00,2.24E+10,2.30E+07,3.20E+03,1.60E+04,97892
s1000_g1,192,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,4.2,2.10E+00,4.38E+10,3.20E+07,2.30E+03,3.40E+04,193611
s1000_g1,192,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,2,2.4,1.20E+00,3.69E+10,8.70E+06,2.30E+03,2.40E+04,281922
s1000_g1,192,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,2.8,9.33E-01,1.49E+10,1.60E+07,2.40E+03,1.10E+04,98641
s1000_g1,192,49542066, -ksp_type bcgs -pc_type none ,KSPSolve,2,2.4,1.20E+00,1.60E+10,1.10E+07,2.30E+03,3.00E+04,122439
s1000_g1,192,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,4.7,2.35E+00,3.46E+10,8.20E+06,2.30E+03,2.30E+04,138277
s1000_g1,192,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,3.4,1.70E+00,2.43E+10,1.60E+07,3.20E+03,1.50E+04,131340
s1000_g1,192,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,4.1,2.05E+00,2.95E+10,2.00E+07,2.40E+03,1.90E+04,133050
s1000_g1,192,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,8.7,4.35E+00,1.04E+10,3.70E+06,2.30E+03,5.30E+03,223949
s1000_g1,192,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,2,4,2.00E+00,3.18E+10,7.60E+06,2.30E+03,2.10E+04,147333
s1000_g1,192,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.9,9.50E-01,1.08E+10,4.10E+06,2.30E+03,1.10E+04,105530
s1000_g1,192,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,7.7,3.85E+00,7.99E+09,5.90E+06,2.40E+03,8.30E+03,195050
s1000_g1,192,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.5,7.50E-01,8.31E+09,8.80E+06,2.40E+03,8.50E+03,101394
s1000_g1,192,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.4,7.00E-01,7.62E+09,7.90E+06,3.30E+03,7.60E+03,100094
s1000_g1,192,8520536, -ksp_type bcgs -pc_type jacobi ,KSPSolve,2,2.7,1.35E+00,1.75E+10,1.20E+07,2.30E+03,3.20E+04,121455
s1000_g1,192,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,1,5.00E-01,1.69E+10,1.00E+07,2.30E+03,1.40E+04,292168
s1000_g1,192,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,3,1.3,4.33E-01,1.56E+10,5.80E+06,2.30E+03,1.20E+04,213488
s1000_g1,192,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,2,1.7,8.50E-01,1.08E+10,4.10E+06,2.30E+03,1.10E+04,115658
s1000_g1,192,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.7,8.50E-01,2.39E+10,1.10E+07,2.30E+03,1.50E+04,256207
s1000_g1,192,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,2,1.00E+00,2.88E+10,6.80E+06,2.30E+03,1.90E+04,264784
s1000_g1,192,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,2.2,1.10E+00,3.01E+10,2.00E+07,3.20E+03,1.90E+04,247850
s1000_g1,192,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,3.3,1.65E+00,2.39E+10,1.60E+07,2.40E+03,1.50E+04,132565
s1000_g1,192,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,7.9,3.95E+00,8.04E+09,7.90E+06,3.30E+03,3.80E+03,191035
s1000_g1,192,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,7,3.50E+00,7.28E+09,7.30E+06,2.40E+03,3.50E+03,193146
s1000_g1,192,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,8.9,4.45E+00,9.35E+09,6.60E+06,2.30E+03,4.60E+03,196691
s1000_g1,192,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,8.8,4.40E+00,9.62E+09,3.50E+06,2.30E+03,4.90E+03,205474
s1000_g1,192,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,4.6,2.30E+00,3.28E+10,1.50E+07,2.30E+03,2.10E+04,134410
s1000_g1,192,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,9.3,4.65E+00,1.48E+10,9.10E+06,2.30E+03,1.30E+04,299267
s1000_g1,1536,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,2.8,1.40E+00,1.40E+09,3.40E+07,8.30E+02,5.60E+03,731089
s1000_g1,1536,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,2.6,1.30E+00,1.14E+09,6.70E+07,1.20E+03,3.80E+03,638153
s1000_g1,1536,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,2.6,1.30E+00,1.09E+09,6.90E+07,8.60E+02,3.90E+03,621141
s1000_g1,1536,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,2.9,1.45E+00,1.18E+09,5.30E+07,8.40E+02,4.50E+03,594574
s1000_g1,1536,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,2.7,1.35E+00,1.36E+09,3.30E+07,8.30E+02,5.50E+03,731669
s1000_g1,1536,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,7.8,3.90E+00,2.82E+09,1.10E+08,8.30E+02,1.90E+04,534803
s1000_g1,1536,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,5.2,2.60E+00,1.85E+09,7.50E+07,8.30E+02,1.30E+04,527346
s1000_g1,3072,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,2.8,1.40E+00,7.69E+08,7.50E+07,5.80E+02,6.20E+03,816032
s1000_g1,3072,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,2.8,1.40E+00,6.80E+08,1.50E+08,8.20E+02,4.30E+03,701934
s1000_g1,3072,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,2.3,1.15E+00,5.54E+08,1.40E+08,6.00E+02,3.80E+03,695182
s1000_g1,3072,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,2.9,1.45E+00,6.70E+08,1.20E+08,5.90E+02,5.00E+03,684539
s1000_g1,3072,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,2.8,1.40E+00,7.63E+08,7.40E+07,5.80E+02,6.20E+03,796776
s1000_g1,3072,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,5.4,2.70E+00,9.87E+08,1.60E+08,5.80E+02,1.30E+04,537162
s1000_g1,384,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,8.9,4.45E+00,5.11E+09,7.80E+06,1.70E+03,8.10E+03,216318
s1000_g1,384,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,1.6,5.33E-01,8.94E+09,3.70E+07,2.30E+03,1.30E+04,201203
s1000_g1,384,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,6,2.00E+00,7.25E+09,2.10E+07,1.70E+03,1.10E+04,452816
s1000_g1,384,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,2,1,5.00E-01,1.72E+10,1.70E+07,1.70E+03,2.20E+04,606152
s1000_g1,384,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,1.6,5.33E-01,8.66E+09,3.70E+07,1.70E+03,1.30E+04,194549
s1000_g1,384,49542066, -ksp_type bcgs -pc_type none ,KSPSolve,2,8.5,4.25E+00,8.10E+09,2.20E+07,1.70E+03,3.10E+04,357750
s1000_g1,384,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,2.5,1.25E+00,1.98E+10,1.90E+07,1.70E+03,2.60E+04,292911
s1000_g1,384,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,2.1,1.05E+00,1.55E+10,4.10E+07,2.30E+03,1.90E+04,272849
s1000_g1,384,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.8,9.00E-01,1.34E+10,3.60E+07,1.70E+03,1.70E+04,270830
s1000_g1,384,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,1,5.00E-01,6.76E+09,1.00E+07,1.70E+03,6.90E+03,240239
s1000_g1,384,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,2,2.7,1.35E+00,2.26E+10,2.20E+07,1.70E+03,3.00E+04,309516
s1000_g1,384,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,8.1,4.05E+00,4.77E+09,7.40E+06,1.70E+03,1.00E+04,221033
s1000_g1,384,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,3.1,1.55E+00,3.73E+09,1.10E+07,1.70E+03,7.70E+03,450596
s1000_g1,384,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,7.5,3.75E+00,3.92E+09,1.70E+07,1.70E+03,7.80E+03,196220
s1000_g1,384,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,7.2,3.60E+00,3.95E+09,1.60E+07,2.30E+03,7.60E+03,204098
s1000_g1,384,8520536, -ksp_type bcgs -pc_type jacobi ,KSPSolve,2,1.1,5.50E-01,1.02E+10,2.80E+07,1.70E+03,3.80E+04,342132
s1000_g1,384,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,1,5.00E-01,9.61E+09,2.40E+07,1.70E+03,1.60E+04,332769
s1000_g1,384,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,2,3.7,1.85E+00,5.28E+09,8.10E+06,1.70E+03,8.30E+03,527066
s1000_g1,384,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,2,7.5,3.75E+00,4.77E+09,7.40E+06,1.70E+03,1.00E+04,238457
s1000_g1,384,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,9,4.50E+00,1.28E+10,2.40E+07,1.70E+03,1.60E+04,535659
s1000_g1,384,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1,5.00E-01,1.62E+10,1.60E+07,1.70E+03,2.10E+04,583629
s1000_g1,384,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1,5.00E-01,1.40E+10,3.70E+07,2.30E+03,1.70E+04,501599
s1000_g1,384,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.7,8.50E-01,1.26E+10,3.40E+07,1.70E+03,1.60E+04,269605
s1000_g1,384,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,7.6,3.80E+00,4.19E+09,1.70E+07,2.30E+03,3.90E+03,205345
s1000_g1,384,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,6.9,3.45E+00,3.63E+09,1.50E+07,1.70E+03,3.50E+03,196027
s1000_g1,384,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,3.8,1.90E+00,4.30E+09,1.20E+07,1.70E+03,4.20E+03,426242
s1000_g1,384,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,9.2,4.60E+00,5.42E+09,8.00E+06,1.70E+03,5.50E+03,222367
s1000_g1,384,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.9,9.50E-01,1.45E+10,2.70E+07,1.70E+03,1.90E+04,282622
s1000_g1,384,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,7.6,3.80E+00,8.73E+09,2.20E+07,1.70E+03,1.50E+04,431463
s1000_g1,6144,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,2.8,1.40E+00,4.50E+08,1.70E+08,4.20E+02,7.00E+03,909501
s1000_g1,6144,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,2.2,1.10E+00,3.69E+08,2.90E+08,6.00E+02,4.10E+03,940363
s1000_g1,6144,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,2.5,1.25E+00,3.70E+08,3.30E+08,4.30E+02,4.60E+03,833424
s1000_g1,6144,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,2.3,1.15E+00,3.53E+08,2.40E+08,4.20E+02,4.90E+03,858093
s1000_g1,6144,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,2.7,1.35E+00,4.15E+08,1.60E+08,4.20E+02,6.50E+03,854423
s1000_g1,6144,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,6,3.00E+00,6.21E+08,3.80E+08,4.20E+02,1.60E+04,586776
s1000_g1,6144,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,6.7,3.35E+00,6.97E+08,4.40E+08,4.20E+02,1.80E+04,589143
s1000_g1,12288,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,1.5,7.50E-01,2.42E+08,3.70E+08,2.90E+02,7.60E+03,1784692
s1000_g1,12288,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.6,8.00E-01,2.22E+08,6.40E+08,4.30E+02,4.40E+03,1534479
s1000_g1,12288,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.2,6.00E-01,1.93E+08,6.40E+08,3.10E+02,4.40E+03,1812600
s1000_g1,12288,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.3,6.50E-01,1.99E+08,5.20E+08,2.90E+02,5.30E+03,1744841
s1000_g1,12288,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.3,6.50E-01,2.31E+08,3.50E+08,2.90E+02,7.30E+03,1904105
s1000_g1,12288,1216556, -ksp_type ibcgs -pc_type jacobi ,KSPSolve,2,1.7,8.50E-01,3.14E+08,7.70E+08,2.90E+02,1.60E+04,1989121
s1000_g1,12288,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,1.7,8.50E-01,2.86E+08,7.20E+08,2.90E+02,1.50E+04,1836763
s1000_g1,96,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,3.8,1.90E+00,1.96E+10,1.80E+06,3.30E+03,7.80E+03,48957
s1000_g1,96,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,6.3,2.10E+00,3.31E+10,8.30E+06,4.70E+03,1.30E+04,49368
s1000_g1,96,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,3.6,1.20E+00,3.60E+10,6.40E+06,3.40E+03,1.40E+04,92883
s1000_g1,96,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,2,3.5,1.75E+00,5.16E+10,3.00E+06,3.30E+03,1.70E+04,137079
s1000_g1,96,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,5.9,1.97E+00,3.13E+10,8.00E+06,3.50E+03,1.20E+04,49628
s1000_g1,96,49542066, -ksp_type bcgs -pc_type none ,KSPSolve,2,4.7,2.35E+00,2.95E+10,4.80E+06,3.30E+03,2.80E+04,59393
s1000_g1,96,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,9.3,4.65E+00,6.35E+10,3.70E+06,3.30E+03,2.10E+04,64525
s1000_g1,96,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,8.2,4.10E+00,5.46E+10,8.70E+06,4.70E+03,1.80E+04,63135
s1000_g1,96,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,7.7,3.85E+00,5.33E+10,8.60E+06,3.50E+03,1.70E+04,64935
s1000_g1,96,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,2,1,5.00E-01,1.75E+10,1.50E+06,3.30E+03,4.50E+03,152858
s1000_g1,96,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,2,9,4.50E+00,6.78E+10,3.90E+06,3.30E+03,2.30E+04,71698
s1000_g1,96,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,3.2,1.60E+00,1.79E+10,1.70E+06,3.30E+03,9.60E+03,52352
s1000_g1,96,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.5,7.50E-01,1.53E+10,2.80E+06,3.40E+03,8.10E+03,95731
s1000_g1,96,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,2.6,1.30E+00,1.41E+10,3.60E+06,3.50E+03,7.30E+03,50965
s1000_g1,96,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,2.7,1.35E+00,1.48E+10,3.80E+06,4.70E+03,7.60E+03,50474
s1000_g1,96,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,3,2.7,9.00E-01,3.05E+10,2.80E+06,3.30E+03,1.20E+04,103926
s1000_g1,96,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,2,2.9,1.45E+00,1.79E+10,1.70E+06,3.30E+03,9.60E+03,57518
s1000_g1,96,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,3.5,1.75E+00,4.60E+10,5.20E+06,3.40E+03,1.50E+04,124804
s1000_g1,96,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,5.1,2.55E+00,6.87E+10,3.90E+06,3.30E+03,2.30E+04,127515
s1000_g1,96,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,6.9,3.45E+00,4.67E+10,7.50E+06,4.70E+03,1.50E+04,63278
s1000_g1,96,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,6.8,3.40E+00,4.55E+10,7.40E+06,3.50E+03,1.50E+04,63407
s1000_g1,96,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1,5.00E-01,1.54E+10,3.70E+06,4.70E+03,3.80E+03,134758
s1000_g1,96,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1,5.00E-01,1.51E+10,3.70E+06,3.50E+03,3.80E+03,135949
s1000_g1,96,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1,5.00E-01,1.45E+10,2.50E+06,3.40E+03,3.60E+03,137347
s1000_g1,96,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.2,6.00E-01,1.88E+10,1.60E+06,3.30E+03,4.80E+03,142889
s1000_g1,96,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,7.3,3.65E+00,4.92E+10,5.60E+06,3.40E+03,1.60E+04,63467
s1000_g1,96,25185158, -ksp_type ibcgs -pc_type none ,KSPSolve,2,1.7,8.50E-01,3.51E+10,5.20E+06,3.30E+03,1.50E+04,188773
s20_g1e2,24,90783920, -ksp_type gmres -pc_type jacobi ,KSPSolve,3,1.52E-02,5.08E-03,3.79E+06,3.50E+04,1.30E+02,9.80E+02,4905
s20_g1e2,24,53362206, -ksp_type bicg -pc_type jacobi ,KSPSolve,3,1.56E-02,5.19E-03,2.82E+06,5.50E+04,1.30E+02,1.10E+03,3508
s20_g1e2,24,81997754, -ksp_type tfqmr -pc_type asm ,KSPSolve,3,2.35E-02,7.82E-03,1.69E+06,2.80E+04,1.60E+02,3.00E+02,1354
s20_g1e2,24,69323954, -ksp_type gmres -pc_type none ,KSPSolve,3,1.65E-02,5.50E-03,3.75E+06,3.50E+04,1.30E+02,9.60E+02,4482
s20_g1e2,24,36482981, -ksp_type fgmres -pc_type asm ,KSPSolve,3,1.49E-02,4.97E-03,1.76E+06,2.10E+04,1.70E+02,4.10E+02,2260
s20_g1e2,24,19481960, -ksp_type bicg -pc_type none ,KSPSolve,3,1.58E-02,5.26E-03,2.61E+06,5.20E+04,1.30E+02,1.00E+03,3197
s20_g1e2,24,7481378, -ksp_type tfqmr -pc_type none ,KSPSolve,3,2.32E-02,7.73E-03,1.99E+06,3.70E+04,1.30E+02,7.40E+02,1664
s20_g1e2,24,13323659, -ksp_type bicg -pc_type bjacobi ,KSPSolve,3,2.29E-02,7.65E-03,2.36E+06,2.80E+04,1.30E+02,5.60E+02,1990
s20_g1e2,24,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,3,1.37E-02,4.58E-03,2.14E+06,1.50E+04,1.30E+02,5.20E+02,3055
