config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/sno. of iterations
s1000_g1e2,1,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,1.3,4.333333e-01,2.35e+12,0.0e+00,0.0e+00,0.0e+00,1686,2,
s1000_g1e2,1536,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,2.3,7.666667e-01,2.49e+09,6.2e+07,8.3e+02,1.6e+04,1589445,2,
s1000_g1e2,1536,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,4,4.6,1.150000e+00,4.13e+09,2.5e+08,1.2e+03,2.1e+04,1323596,3,
s1000_g1e2,1536,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,2.7,9.000000e-01,2.39e+09,1.1e+08,8.4e+02,1.4e+04,1295998,3,
s1000_g1e2,1536,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,3,6.1,2.033333e+00,8.50e+09,1.3e+08,8.3e+02,4.4e+04,2048515,2,
s1000_g1e2,1536,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,4.0,1.333333e+00,2.64e+09,1.7e+08,8.6e+02,1.5e+04,963046,3,
s1000_g1e2,1536,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,2.2,7.333333e-01,1.97e+09,1.3e+08,8.6e+02,1.5e+04,1284275,2,
s1000_g1e2,1536,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,9.6,3.200000e+00,8.51e+09,1.3e+08,8.3e+02,4.4e+04,1315846,2,
s1000_g1e2,1536,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,7.2,2.400000e+00,6.89e+09,2.8e+08,1.2e+03,3.2e+04,1417097,2,
s1000_g1e2,1536,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,9.4,3.133333e+00,7.68e+09,3.3e+08,8.5e+02,3.7e+04,1205974,2,
s1000_g1e2,1536,36482981, -ksp_type fgmres -pc_type asm ,KSPSolve,3,6.8,2.266667e+00,6.82e+09,2.0e+08,8.4e+02,3.4e+04,1474670,3,
s1000_g1e2,1536,18524981, -ksp_type ibcgs -pc_type bjacobi ,KSPSolve,3,2.6,8.666667e-01,2.53e+09,6.1e+07,8.3e+02,1.0e+04,1412946,1,
s1000_g1e2,1536,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,3,6.2,2.066667e+00,8.42e+09,1.3e+08,8.3e+02,4.4e+04,2000762,2,
s1000_g1e2,1536,22479830, -ksp_type gmres -pc_type asm ,KSPSolve,3,8.5,2.833333e+00,7.02e+09,2.1e+08,8.4e+02,3.5e+04,1218909,3,
s1000_g1e2,1536,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,2.2,7.333333e-01,2.17e+09,5.5e+07,8.3e+02,1.8e+04,1430833,2,
s1000_g1e2,1536,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,5.6,1.866667e+00,1.92e+09,9.1e+07,8.4e+02,1.5e+04,501662,2,
s1000_g1e2,1536,81997754, -ksp_type tfqmr -pc_type asm ,KSPSolve,3,3.8,1.266667e+00,2.39e+09,1.1e+08,8.4e+02,1.4e+04,911671,3,
s1000_g1e2,1536,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,2.1,7.000000e-01,1.84e+09,1.1e+08,1.2e+03,1.3e+04,1254652,2,
s1000_g1e2,1536,8520536, -ksp_type bcgs -pc_type jacobi ,KSPSolve,3,2.8,9.333333e-01,2.71e+09,1.2e+08,8.3e+02,4.0e+04,1421685,0,
s1000_g1e2,1536,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,3,3.1,1.033333e+00,2.49e+09,6.2e+07,8.3e+02,1.6e+04,1157483,3,
s1000_g1e2,1536,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,3,2.6,8.666667e-01,2.17e+09,5.5e+07,8.3e+02,1.8e+04,1211604,2,
s1000_g1e2,1536,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,6.9,2.300000e+00,7.62e+09,2.3e+08,8.4e+02,3.8e+04,1632934,2,
s1000_g1e2,1536,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,6.1,2.033333e+00,8.35e+09,1.3e+08,8.3e+02,4.3e+04,2008652,2,
s1000_g1e2,1536,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,6.1,2.033333e+00,6.90e+09,2.8e+08,1.2e+03,3.2e+04,1667509,2,
s1000_g1e2,1536,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,9.5,3.166667e+00,7.77e+09,3.3e+08,8.5e+02,3.7e+04,1204654,2,
s1000_g1e2,1536,75830645, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,2.3,7.666667e-01,2.19e+09,1.3e+08,1.2e+03,7.3e+03,1359661,0,
